,sim_time
379,2.8786200644210287
380,5.808853618158468
381,2.8519390892395076
382,10.338968705036596
383,2.866038936458654
384,2.0782391426995472
385,6.005558915378882
386,3.930835684382572
387,2.1694419542682284
388,2.8859437782433464
389,3.039000835251203
390,2.4986621874667927
391,2.639048531088484
392,3.3153510043086856
393,5.07052284368045
394,6.070844037927426
395,4.624489304564282
396,3.528607945012184
397,2.1373665010339606
398,2.5551126065809298
399,3.743109640374255
400,5.508827651334023
401,5.628961624248891
402,2.4000205379648376
403,3.6001404503710734
404,2.203069034855727
405,4.81198181413742
406,3.361238878882476
407,4.092781212492536
408,2.5140212977571967
409,7.79727259102744
410,8.624855808955676
411,6.2544609328876195
412,6.841541118856836
413,11.367324246577883
414,3.4508578375353363
415,2.6493515343203664
416,2.809153780142477
417,7.561475301801309
418,2.031636608185375
419,5.345847175802049
420,2.9967556935234345
421,3.67545675080092
422,4.1365868649222275
423,3.664181978774496
424,2.0720336045043735
425,3.138807697447114
426,3.8230332443063917
427,2.1255302883054283
428,2.3020953109698206
429,5.414371927788524
430,2.980454318460757
431,10.70200980137455
432,2.1129772819987713
433,7.0763595474118866
434,2.042238286087457
435,2.070869257811997
436,5.581221776864323
437,2.170315767727173
438,4.083933292315973
439,4.748734013062366
440,4.579566401628586
441,2.2860078644501067
442,3.770138684066276
443,5.901772730126094
444,3.384450152494473
445,2.288769520362517
446,2.527758521664345
447,3.208554396154756
448,2.138714558886343
449,3.0801941882360637
450,2.1583562394101237
451,2.557625436713531
452,4.114619091548811
453,3.1407541555300345
454,13.470438651970236
455,2.3871064939106095
456,3.3858290353663953
457,2.9010029305182616
458,6.462672598994263
459,3.2730530787462717
460,7.832662139349184
461,2.7436197100887503
462,3.807737185530688
463,4.611104945600939
464,8.749965843474094
465,8.043142588733826
466,3.530813648672616
467,7.367203405270345
468,3.473105184932829
469,3.1125157386993045
470,2.7972331117199443
471,3.350409948079617
472,7.511396369363827
473,3.7450331550109164
474,10.420400665697196
475,7.687461247364446
476,7.946289512850433
477,5.310341970308818
478,5.436916970065491
479,2.274290610705525
480,4.558715502666081
481,8.157324997873967
482,7.5909116946286685
483,12.716813961146324
484,6.757972158400857
485,2.0871949042642943
486,4.3891180460545
487,2.6267991134908977
488,15.295530659642878
489,10.686225595018978
490,3.6424405516860245
491,3.5058640644239514
492,6.125914888451767
493,2.2775115178807854
494,4.177605849483543
495,5.47817466094364
496,2.001717360349682
497,4.116877836791819
498,8.537182062723335
499,8.818126418129731
500,4.6507387319715825
501,4.403934481803496
502,2.8762204006599137
503,2.247467650223893
504,3.6463625949980543
505,2.7429515920468153
506,2.5267094900168527
507,2.597967004846269
508,2.1975161628744373
509,4.06986042594944
510,3.443470837343888
511,11.855867020244501
512,3.496648168285227
513,2.4704778987165588
514,2.4300813719358336
515,11.129167696800176
516,5.949527425787835
517,2.6428194995816203
518,2.6986001500671253
519,2.0312258447734455
520,3.341981833635109
521,4.490001991975805
522,5.413144720566308
523,4.98292631292028
524,2.3903168274118602
525,3.221119575875571
526,2.3214623798628624
527,4.354543591732657
528,6.578038796041909
529,2.2022651864893827
530,4.855888926975876
531,4.557906399447888
532,2.844252149050437
533,3.7271339639066845
534,2.026780546037525
535,3.6065232338208473
536,2.2861178218777476
537,2.6719544136586526
538,4.945535237032519
539,2.9145347318098866
540,5.838735357246321
541,2.518426876640625
542,3.8286222962078096
543,2.971228634409111
544,5.486398593843688
545,3.670295578906785
546,3.455897587515437
547,2.440895103314657
548,11.00434120219437
549,3.4630456924950446
550,8.301532193637485
551,2.8736384171273226
552,2.1787799557285394
553,5.117548538019239
554,2.0209547222966147
555,2.6885071393824287
556,3.349020692828904
557,2.950084418199182
558,7.595245845833468
559,4.811912955904161
560,2.2614901314014957
561,2.1820528344157144
562,2.4711229390506966
563,4.919498955259009
564,5.2015945521805325
565,7.195260366600859
566,3.7972050148472065
567,8.529591730926489
568,2.4224309468257963
569,2.366719437523051
570,4.851755816308351
571,6.449640797549096
572,2.289823547287502
573,6.763855234529938
574,2.191494433823223
575,3.5227128398461476
576,4.298026435511391
577,5.102004021622863
578,4.071483535055435
579,7.831658322833739
580,2.5235026714500193
581,5.155090866533867
582,2.262795150482691
583,2.8750241354798294
584,3.9919239572180145
585,6.187548795345931
586,18.10012425732198
587,2.528042884473063
588,4.295159332289133
589,3.2672881818958177
590,2.7368547296085453
591,2.1770999900556984
592,6.127626397248983
593,2.3631879384102894
594,2.8493739121564468
595,4.20200231480421
596,4.296296404235012
597,5.227680428356033
598,5.207811095105949
599,2.185356424260291
600,5.932829231504233
601,6.122178026621346
602,6.232292227824072
603,3.727661537725824
604,5.042682319937574
605,8.04030087956584
606,10.315556395820533
607,4.761075238266628
608,4.1492717099169
609,3.1474906201785573
610,2.5177991811985456
611,7.410813593375298
612,4.2337385751452015
613,2.6696354753102702
614,4.56796255396168
615,3.16433978218614
616,2.4880819319470904
617,2.030138436552427
618,3.8330916110956195
619,5.34544243806252
620,3.669940357788195
621,7.88550081290737
622,6.569618596779729
623,2.4057694507466225
624,3.33721960703485
625,4.362361574851863
626,2.8014205718827965
627,4.14874384489539
628,3.084339522169079
629,2.878748438099453
630,2.784825966170056
631,4.320866196256045
632,5.172593600692163
633,4.661569975767938
634,6.744737554204931
635,6.1405798640967575
636,4.522170423584807
637,2.791884684418137
638,4.5607716821764
639,4.199922293054959
640,12.799778629632849
641,2.189892567522899
642,3.795714521639526
643,3.0397575718556507
644,2.210252777814454
645,2.857726369038765
646,3.9408916291483003
647,6.540168312602957
648,2.2055840829811713
649,5.545781288390964
650,2.64345099537621
651,2.4222507187542073
652,4.655681486129126
653,13.491044692875493
654,2.264941509640683
655,8.259405203116398
656,3.506254377765983
657,3.0509494818817124
658,3.337813695337843
659,2.7326927667735728
660,3.242118126534796
661,5.2726333285302065
662,5.826157949562865
663,3.1859384111180984
664,2.5356677966345122
665,3.7044680237672374
666,3.0380812591402035
667,4.75299632384705
668,4.234709048293276
669,4.668218087501636
670,3.247224399381439
671,4.462119199841773
672,4.732637241636602
673,2.7414775401643503
674,4.726598905577302
675,7.220854267188084
676,2.711899333164866
677,2.0853196076246383
678,4.171119593086603
679,2.299261610324813
680,4.298996960927944
681,3.327393194144281
682,5.306372717436279
683,3.5715491908766466
684,3.3803121193452537
685,5.705260097993619
686,4.098828451932139
687,2.0681642783913348
688,2.237978657777372
689,2.7011130900412903
690,4.5957313109336395
691,8.207699995208092
692,2.556715667052538
693,3.8583601577164126
694,7.913409510275161
695,5.7755576179349415
696,7.968776976745206
697,15.27986332520677
698,9.372257590810506
699,5.99540233883582
700,3.3201694381161335
701,8.82300530359381
702,3.080058421925221
703,3.5256489468979453
704,2.5335290286792933
705,6.166649978074049
706,10.052442827287642
707,6.456840947976634
708,3.907881573762067
709,7.703105026901257
710,2.0231348782514234
711,4.705742643181777
712,3.210467011569554
713,3.3675956682761594
714,2.452657063122055
715,2.0615491833038666
716,4.538215484490122
717,5.858374099094779
718,6.307093908611649
719,2.0431538167751007
720,6.19855963855407
721,2.2129143072358657
722,3.1120290011034117
723,13.94981112060522
724,2.4564426152640326
725,2.853013501507942
726,6.021335892129375
727,4.559144696395946
728,3.359687878639787
729,6.11995036526015
730,2.001678324861766
731,2.165971806755814
732,2.893497384374663
733,4.060621236195841
734,2.915748681136263
735,2.8384526949388635
736,4.560921802704387
737,5.799932979269085
738,6.0126236040934025
739,6.6144970282238456
740,2.4238381903317054
741,3.7039676640791876
742,5.633046638218968
743,2.0372881083058316
744,4.9607856881442505
745,2.150043611461743
746,5.2658296724197236
747,2.8559023432619517
748,2.2261479056833493
749,3.2187783651604205
750,3.5345164035680274
751,9.834347914441434
752,3.465690269987673
753,2.286025907881271
754,2.924168580578261
755,2.4914664549052166
756,4.012750481951282
757,7.18642465341911
758,2.686527815809266
759,5.585557182146369
760,3.69797312078794
761,4.323064554711007
762,5.37105674986978
763,2.319565946432408
764,3.0277200048577395
765,3.0931875536994387
766,4.104298678891293
767,4.532697765612645
768,3.1381001071211454
769,2.4195125239070636
770,3.4895386963671537
771,2.861439168215669
772,8.540279429166628
773,4.638963587644939
774,2.9054381513137253
775,3.286335940672579
776,6.628778135976024
777,4.019074079547877
778,4.2363162643067325
779,4.5543937667658
780,5.326584507122888
781,3.408984259432291
782,4.88074730838326
783,4.907447016957952
784,6.161536637958254
785,5.302414385815434
786,2.9770374490886584
787,3.5049142202150456
788,3.68607297410806
789,6.4354548419992845
790,2.3241780599360107
791,4.881999197099969
792,9.431295889082335
793,2.5536166193643064
794,9.925753958293765
795,7.731482460292581
796,2.47638041905196
797,11.61179676245973
798,5.289722940501899
799,2.2332857810321927
800,10.661258179300322
801,8.224246582663913
802,3.3684073110026227
803,2.2358227712146292
804,4.844626653019217
805,6.199082839139977
806,3.8963874048762763
807,4.513920614215515
808,4.290205804449154
809,4.67526533373917
810,6.588971416368373
811,5.202349264817371
812,4.239177495530285
813,8.349032930317339
814,3.0270257498154214
815,2.1190326715503347
816,9.980956218840745
817,7.0285375085932165
818,3.367725467039641
819,5.488530922783745
820,2.7403440785597826
821,9.06344322741404
822,3.9589839675687286
823,2.5795240022075987
824,2.737623617080347
825,3.005008026131607
826,4.245403202852199
827,3.5900312904390974
828,3.089649261078727
829,2.5334611358105064
830,2.149729841989097
831,3.2635428077446615
832,10.392818561797228
833,2.347673333595558
834,2.3273142000333227
835,4.664875891525269
836,13.742058919049187
837,3.9727643231833976
838,11.010973807284826
839,2.207537824228613
840,4.092997236763873
841,3.2987198044453363
842,4.933646562070286
843,5.4617439344338266
844,2.3712976466254037
845,4.928735500753634
846,5.535014048680246
847,3.852136120888048
848,2.379108316833379
849,2.240084596258863
850,3.4337511560758127
851,3.9705710199304933
852,2.2547407546355376
853,4.7764936296415055
854,6.0512015353279605
855,4.922289702846454
856,7.473162295478399
857,2.2430310845187957
858,7.012298256383028
859,2.9062547520490307
860,4.405595441780701
861,6.821386534901516
862,2.676962717048614
863,5.706269027428347
864,2.139135544352034
865,2.0193150905359465
866,4.439971623111417
867,8.489516822901619
868,4.2407390993787475
869,3.391914862518116
870,2.909957314304525
871,4.302782032533901
872,7.823597699347027
873,4.168969807504192
874,3.7592443710481005
875,5.965984393931467
876,2.512828205609944
877,5.846945077143545
878,4.7006582060221955
879,6.351261577150969
880,2.216887543935414
881,2.5603073607453446
882,2.5819850188943376
883,3.3141272949997487
884,3.2296779099652486
885,3.5227742659848036
886,4.015642566834667
887,4.635347632171245
888,4.872259445148567
889,3.273947101038777
890,3.1410582568057155
891,4.208321152702192
892,7.075931502756841
893,7.464935690397942
894,4.659299763573557
895,7.186929039198055
896,7.009161896755094
897,5.33673128597103
898,5.061719159265463
899,3.032310515301114
900,3.1633234555535954
901,3.6345277948535566
902,2.6659696885925444
903,4.735495508282774
904,3.1502379085904573
905,3.735096674489898
906,6.918125850348132
907,2.9100412366365918
908,4.066501337230859
909,4.438078860623909
910,6.849733717342044
911,4.48579803696718
912,7.029369026735927
913,7.6856659941856895
914,4.728434229683781
915,2.6719615436601725
916,3.165964234401013
917,2.2104882548696265
918,2.4037975511508307
919,4.869320776797059
920,2.436744371403025
921,2.098810755931091
922,5.012571825205671
923,2.9092526368258005
924,5.11435598975268
925,2.7216862188029696
926,3.0592794142128055
927,4.249842609605473
928,3.496944113345095
929,6.488257067801505
930,3.057016378149775
931,5.095798639968508
932,2.5170339609874413
933,5.837390699259663
934,2.987051556143787
935,6.521164587409118
936,2.5451470339241546
937,2.536990649419534
938,3.823281487539293
939,3.3448423520633996
940,3.5545817031032985
941,4.060352660762222
942,2.2108883931922256
943,2.5394325568044964
944,3.6892277682570205
945,2.3315695675339243
946,2.409492008238551
947,2.1446007005422487
948,4.939611896878562
949,5.0934086324311725
950,3.141925616277106
951,3.0705043316369895
952,8.177013682979533
953,3.9760919846456666
954,2.5908395272593125
955,2.737343468276454
956,3.451511651199251
957,5.565983039250468
958,6.79926042444995
959,6.069765562211831
960,8.506808212947002
961,5.7361357906371895
962,4.661569514187361
963,2.3965796499020633
964,6.131309940821446
965,2.0969873319965435
966,4.248652382786038
967,3.1429370023362795
968,5.501675428263621
969,2.2521101512390027
970,6.551130043626285
971,2.00520813594514
972,3.9448175978831053
973,6.662337716606166
974,5.545369772412905
975,3.5006827359430552
976,3.714966682217997
977,4.793317700978919
978,6.330833952672049
979,10.59104298897024
980,2.781806730161451
981,5.037419326936189
982,9.906349329643096
983,7.497280672369087
984,2.2462072576525283
985,2.261167513710858
986,6.2000250807276265
987,4.116440356135823
988,6.473053056276314
989,3.3029591629738815
990,2.9893602258421623
991,10.391247636057935
992,4.206715917275055
993,3.0309625026975784
994,3.4044489496432817
995,2.6767498725140233
996,3.987418384353124
997,3.706138777236321
998,3.292093986152665
999,4.746187319318333
1000,4.67487444044221
1001,5.152325887812335
1002,4.058666290313651
1003,4.485884097116211
1004,2.8514738375651993
1005,6.525263561561036
1006,5.367187666065536
1007,4.491048153257186
1008,2.6898236839450584
1009,12.8410144980823
1010,9.520970792950724
1011,6.808722601988047
1012,7.140132643841484
1013,5.05913504331815
1014,3.1961985394591355
1015,2.1787961938275076
1016,11.756796083653647
1017,5.214135304030188
1018,4.049894147246326
1019,3.367466273155528
1020,3.2182818162665376
1021,4.673420133799753
1022,2.6558204449435374
1023,5.743930944157565
1024,3.5878078388184793
1025,3.3244537961744562
1026,3.9114535913081943
1027,7.577196473969412
1028,11.549900579165461
1029,5.396577776552084
1030,4.384877676767698
1031,3.8387365979946013
1032,2.681232350153575
1033,4.7168661978390745
1034,3.5161207529667466
1035,8.107866819182037
1036,4.432789038741257
1037,2.6477232586687207
1038,2.0496916437173978
1039,2.3478587924053578
1040,5.359136166807772
1041,2.702483974048516
1042,3.89602469313919
1043,2.1019279019202264
1044,2.4766664973621477
1045,2.337296962794088
1046,8.916788930225966
1047,7.305556181294911
1048,5.280070184731185
1049,4.598548172976672
1050,5.016265639138651
1051,3.060104986086856
1052,2.311824678599871
1053,12.592787948796015
1054,7.383510761120769
1055,3.8406835909534696
1056,2.4615356135815785
1057,3.8489772915539113
1058,2.0789856345172923
1059,3.385576334695358
1060,6.29241603290134
1061,4.54437544200648
1062,2.6325840573232946
1063,3.077259202033587
1064,2.987855242597387
1065,2.4265890312682012
1066,3.042527862117815
1067,6.758699909026127
1068,5.779775638427651
1069,2.005071943420882
1070,4.7816839280499615
1071,3.6153376215803013
1072,2.733502378022771
1073,2.7064225264126747
1074,6.011073736766497
1075,4.300576096943532
1076,7.912529511307716
1077,4.950433567875037
1078,4.710464177160169
1079,7.287557002102833
1080,7.179609768098807
1081,7.600794440399927
1082,4.986299133891203
1083,2.641055229138349
1084,3.59672750221288
1085,2.231846845915268
1086,6.853641342174428
1087,2.5493293550710483
1088,5.8203822521045865
1089,9.029359389795813
1090,5.827317625621056
1091,5.900197684691223
1092,7.295097875045878
1093,2.2112134816996623
1094,2.046264331036869
1095,2.238019482523136
1096,2.42270638350536
1097,5.9201341445303655
1098,3.8684332406127
1099,2.60827383800554
1100,5.224060095830122
1101,2.0818538271710048
1102,3.115773060392039
1103,7.5935277555903005
1104,3.59793982526336
1105,3.0618742317757826
1106,3.569482219583212
1107,2.6345062033175846
1108,3.6518476389918755
1109,4.4184915520005825
1110,2.799366558495756
1111,3.2484063142464836
1112,3.9917026427608358
1113,3.044873270047572
1114,2.015150626257101
1115,3.2213846769302568
1116,3.5074349051650664
1117,7.2810719363005045
1118,3.7203971911661595
1119,4.049911218730422
1120,3.250090857538895
1121,3.7434030018660263
1122,3.1981366793229493
1123,5.915186306068804
1124,6.752762671671848
1125,5.798169017398524
1126,10.862403062719235
1127,3.0127879585120305
1128,2.922992849159689
1129,3.573146019177259
1130,4.147685255660067
1131,3.739192455423508
1132,2.544121014320475
1133,5.333668620041843
1134,4.014398140021166
1135,5.317665950672647
1136,3.3414504030483108
1137,2.2276057184314415
1138,2.324880315299077
1139,2.556886109126885
1140,2.7137623878669817
1141,2.7135737907556208
1142,7.634523105080537
1143,3.3333171640504977
1144,4.633726780415446
1145,3.549167882442849
1146,4.110913929398988
1147,2.1908731373802954
1148,3.5437867805593983
1149,6.1657801320986545
1150,4.359246513316716
1151,5.136047102274494
1152,12.344603444319514
1153,4.068803763463446
1154,3.2417877186816084
1155,2.5875176112738414
1156,6.77538163966036
1157,5.255393561608961
1158,5.863680806542428
1159,8.591023346229449
1160,6.7295878369164
1161,2.7765755961680942
1162,3.162806675620728
1163,3.221380151442081
1164,7.228252851352033
1165,7.2377015659759385
1166,4.1131838865002095
1167,2.72921034504287
1168,5.7718571806814545
1169,3.7530448113533206
1170,4.632585769916445
1171,2.2658730110290346
1172,2.6892955820157436
1173,4.256980573884397
1174,2.054931304229716
1175,4.283774401994052
1176,3.0302627124972554
1177,3.314572025655413
1178,2.12821886179754
1179,2.114912820492869
1180,7.268472921371207
1181,2.491026001908846
1182,3.09012313920325
1183,2.053341605581015
1184,4.048617228486949
1185,5.885820822717762
1186,2.312111606525133
1187,3.412650557318948
1188,5.689264463840103
1189,2.027041522640329
1190,7.415473996881658
1191,3.0628398895214874
1192,4.8897294521227535
1193,2.9137419527529937
1194,2.3731192935977505
1195,5.16109863879886
1196,2.0596318222511885
1197,4.758168438299531
1198,4.586904288288643
1199,2.436998668374043
1200,10.21371043102802
1201,2.013994100652697
1202,3.6737700194564407
1203,3.608696200474145
1204,2.2164668705217636
1205,2.3710945973373883
1206,8.206445126037604
1207,2.663478516969109
1208,3.110144168269186
1209,9.47025418312432
1210,2.7124302852099365
1211,5.740893791441595
1212,5.806932735368983
1213,10.726457066093783
1214,6.762531528612035
1215,2.0242124065825995
1216,4.579732528334702
1217,3.203069748590578
1218,4.765320266987889
1219,3.6645392771366505
1220,3.4171881000732127
1221,6.70122221366165
1222,5.6920498869157115
1223,5.214162953859533
1224,2.198489707425782
1225,3.265655548626483
1226,2.846439934245831
1227,2.7651499152657357
1228,3.528585519525918
1229,3.1473979149410756
1230,3.2564764758740536
1231,6.585293800714642
1232,3.8090422664230683
1233,5.054414444015439
1234,7.246809886708625
1235,6.992343387160628
1236,2.1477628531466024
1237,4.61529347115534
1238,2.694862145016172
1239,4.489294916716616
1240,3.6912668551695074
1241,3.771571766136754
1242,3.3983072934084406
1243,2.0794632902642705
1244,2.913604396544703
1245,3.9461078966659215
1246,2.089841641337441
1247,3.1385742557191767
1248,4.432345732065125
1249,3.432045878820267
1250,6.8081925676955155
1251,5.1600928099868435
1252,2.3496349934494045
1253,5.418647300901757
1254,2.2131257776576923
1255,5.898300646533887
1256,3.1116864100136983
1257,3.7684450558227556
1258,4.459293134421804
1259,2.8159190496819924
1260,8.742778864727404
1261,4.639730441982751
1262,12.20532721678505
1263,8.891115533380692
1264,6.547644660522534
1265,3.7872959187172834
1266,7.535072032681519
1267,7.58089437016028
1268,4.423125944993249
1269,2.024645006238229
1270,2.184639958827763
1271,3.57301049814715
1272,5.478045586123482
1273,7.635609134708902
1274,7.8707213672857455
1275,2.4417450083678163
1276,2.611273755464308
1277,4.558023508821551
1278,2.262299611974925
1279,7.194674395727528
1280,3.6547723886095005
1281,3.611075786578369
1282,4.239095365375639
1283,6.51080561833359
1284,3.1487216944440313
1285,3.6580778525169197
1286,3.1039848539370154
1287,6.752587438531937
1288,5.129408409234607
1289,11.245137107826563
1290,3.627278513293526
1291,2.169475558902608
1292,6.0469337854557095
1293,2.2228125244709034
1294,3.9648145625105866
1295,5.928988197783687
1296,6.699950776373731
1297,2.7280490578005607
1298,4.591447293805404
1299,2.0926403730069185
1300,3.6410368532574116
1301,3.58942381578741
1302,3.550634242758677
1303,6.386298170767148
1304,2.3536961088395376
1305,6.058998900446281
1306,5.05214245957105
1307,4.73774737344192
1308,8.002058117294311
1309,6.199218464811039
1310,5.007399671750653
1311,3.0620450866545954
1312,6.291678581347939
1313,2.264134732182688
1314,2.944507325090298
1315,2.4137809741614573
1316,8.52572140445164
1317,3.8168349678022215
1318,7.709357281704171
1319,2.192962046593539
1320,5.689159598835094
