,sim_time
432,2.6545130512132333
433,5.016203076422563
434,2.394581773252871
435,2.417167501009372
436,3.2518831958546
437,5.577952008479108
438,2.73159421187054
439,3.16892472404717
440,2.3687069801291485
441,6.36996183268778
442,2.019427619688777
443,4.70716762250143
444,7.14625975293585
445,2.5582008481724183
446,2.3064021014938683
447,6.78726585806485
448,6.910133715258197
449,2.3214020984946986
450,2.8184481673219275
451,3.8302247117150694
452,2.3863058449108627
453,5.110855510206966
454,2.1743469809372162
455,11.085911446484328
456,4.500290859426125
457,4.126340492526399
458,2.9885035357135625
459,11.804325881798789
460,2.6000799548086433
461,2.1298991055381244
462,2.805225385401517
463,2.3602945696285884
464,11.281009672864174
465,2.4437081540561296
466,6.167896823493204
467,3.6297518069803787
468,11.315618649819935
469,5.198992675125004
470,8.733335678628734
471,7.008901544992381
472,2.9479926936732275
473,3.8022840585711126
474,5.041207727584467
475,3.0772895315163744
476,5.789897652046752
477,16.4674647970691
478,4.391293202933284
479,12.09296137514635
480,13.972381023104555
481,5.216578398785458
482,7.583573445553323
483,2.6958550153656784
484,6.681576947326517
485,7.4718384792313275
486,11.917542061800253
487,4.959249017687546
488,10.276920896059593
489,4.192231557928817
490,2.5868741862597258
491,3.937659321176022
492,12.999210247738377
493,3.7137850140209023
494,9.497707431255844
495,2.6054832144939475
496,3.1008576155252925
497,14.49955392762204
498,2.3169747253556063
499,3.4894267862272157
500,4.809098086644626
501,3.142622235866609
502,5.3886915195377885
503,6.969998186358177
504,2.0256329560184536
505,2.280336920164623
506,11.45889653777407
507,10.001221652977105
508,2.1713857877201685
509,5.394948612056962
510,5.239670238112282
511,2.441098211106999
512,5.549829612231861
513,3.8021405964704487
514,4.229892088878101
515,2.368263475854395
516,2.4736828977338625
517,4.133283786739446
518,7.546989878735345
519,4.1875298405026395
520,11.89218632848811
521,4.759073142492229
522,7.242032282958827
523,10.33844915679932
524,9.030788575636318
525,2.607151201659108
526,7.595635656991222
527,3.8021083470893107
528,3.1385517120884954
529,2.6129551648086498
530,5.1089143040395255
531,4.3191866379814075
532,2.486873971067604
533,4.898988496770221
534,11.663118115721483
535,2.5561710628138163
536,8.713108201556603
537,4.129581911424587
538,3.9437002341617893
539,9.09441343028289
540,4.697380373625946
541,3.835903462995728
542,2.9511127561833117
543,2.440814333059441
544,2.5441058502900664
545,6.683654241492315
546,6.2861654506133
547,3.4408319438779005
548,4.909788379470504
549,14.740271973618555
550,3.250511761471135
551,4.817547857869654
552,3.5391020321270554
553,4.11030824868825
554,2.4800322318927788
555,28.971153083446943
556,3.0347737775895265
557,2.8237910360956078
558,10.823535157955938
559,3.8199457976268842
560,5.2892618361100014
561,4.823675183385365
562,2.0038162676444795
563,9.001466897765631
564,4.852361892409409
565,5.810766165579276
566,16.26934625836288
567,3.219104071685596
568,3.7345880855239946
569,8.21577572380755
570,5.826509234282856
571,4.395162980303273
572,2.606555574766573
573,3.0355099762581226
574,5.283168656330588
575,12.263431610474813
576,12.380289976248923
577,19.053168461900274
578,3.45665018279902
579,2.0169547817325353
580,14.626562352656576
581,5.527543074793135
582,4.093921039253226
583,5.301962701562305
584,2.7910166799077167
585,16.27025681511403
586,5.113942635689186
587,3.056002036870886
588,3.1802349048214604
589,12.437836686447975
590,2.2099513515513345
591,3.9287217544282527
592,13.639616758853887
593,3.6683149476460994
594,3.794075763344024
595,2.3779075469944444
596,5.2267686820875365
597,3.277970512486514
598,16.50458283688311
599,2.279470936211028
600,4.555617579132368
601,2.2244412296376113
602,6.671938538633299
603,4.487011075824847
604,2.1840729741809755
605,2.3505805906131325
606,5.268234070757547
607,6.300830167830922
608,5.35344749616031
609,7.483850873223225
610,10.543671317840177
611,4.87466988638333
612,12.474434621371413
613,6.400517197972017
614,5.592581577514677
615,10.50318906020905
616,18.569808240460926
617,7.0316385270045565
618,13.260401705213658
619,4.559535399478815
620,23.08011585145986
621,2.913098128378417
622,2.577358304613462
623,3.3467497565007704
624,5.774499175002733
625,2.9113288155842207
626,12.260991987993185
627,6.248316458205424
628,11.092046169075106
629,2.5641898902636897
630,15.316171491200429
631,6.884670699184659
632,2.1575702522497147
633,4.947108189464927
634,7.814000649052143
635,2.5702800204216514
636,2.8522300054024092
637,6.591792594497239
638,4.785374748744188
639,2.1004205932848277
640,3.121351468347722
641,16.8352226865867
642,8.72577475489273
643,2.4045338446858078
644,4.794695551886894
645,4.626993010395884
646,7.811540941352139
647,3.76326661508989
648,10.562917539215759
649,3.5179080878724185
650,9.13331281599477
651,12.737925820138772
652,2.156088618205418
653,5.175690757769112
654,8.475570706868325
655,3.8941358269657145
656,5.5610014531083785
657,4.148286330066496
658,19.16542520606322
659,3.5009186857783003
660,7.204395643820265
661,4.026427011506091
662,4.016926861914156
663,4.816708673531598
664,3.3912438274669303
665,2.7835976837485177
666,2.6214334370828096
667,2.149066462680842
668,2.1516667357637425
669,12.062156065805913
670,3.5535987688895547
671,3.578919074981007
672,6.4867716523414245
673,5.766250649492697
674,2.2621116932264504
675,3.6074925260087376
676,4.216578783687113
677,3.6061231817521158
678,2.3327873805596364
679,3.1017115624930955
680,12.57084435632569
681,3.453977823576247
682,5.2665174066511184
683,3.558837463626818
684,12.960938593573154
685,8.327301600596414
686,7.347732225977397
687,5.530117414031949
688,2.447478227441466
689,8.911113879598716
690,2.1972395151933517
691,9.580943135128294
692,3.9599929132147036
693,13.80882208009875
694,4.748315448111251
695,6.479392321076237
696,8.526969216333788
697,4.600996255522556
698,2.0934762845932093
699,3.2955232486607295
700,2.6738554469750753
701,4.808129346742582
702,3.381430442986739
703,8.847088567894598
704,14.07444181738422
705,6.41482569135389
706,2.354276379255696
707,14.18453097682719
708,12.185535019130054
709,4.556757300799475
710,4.626811509776997
711,7.23384900040426
712,2.292429968665975
713,4.019919680185403
714,7.996550184760604
715,11.42316354987482
716,9.685905642790914
717,6.4851276764531125
718,5.059460074102997
719,11.340733214526864
720,5.449329906938708
721,7.875929854150025
722,3.7725932540029476
723,2.1575570773677173
724,2.4765412748051947
725,17.76013197904983
726,4.1639631939856745
727,5.4654065268156335
728,5.108479454887815
729,4.158786799797754
730,4.000136454678717
731,3.5122835044948717
732,2.353392350380021
733,9.317009941482612
734,2.0183881039434017
735,2.6018436598168546
736,3.1227745874549395
737,10.825951626734605
738,2.488743841979214
739,3.6650792058084023
740,4.243139459345885
741,12.078439242365384
742,10.631315832856139
743,2.727234242006734
744,2.0863050089251827
745,6.370974249886579
746,2.6282585253323623
747,2.4610449631350146
748,7.696649204129298
749,3.669851785417393
750,2.9775981770319184
751,4.781373902373884
752,4.108640022159909
753,4.986973108725779
754,9.712157042101685
755,12.49083304970535
756,2.476323131352314
757,3.5987498437188488
758,7.332245194048957
759,8.140866406379988
760,4.739024085380424
761,8.878042772049511
762,10.050982484124853
763,3.1471435535792573
764,2.101660025401804
765,3.677831675415053
766,5.247907600765727
767,6.21998242016678
768,2.8295910286051638
769,4.16621274316187
770,5.463607254756035
771,3.216403914444959
772,3.032406014891716
773,2.1169555573815586
774,5.9667881782575325
775,5.213530838926188
776,7.935974242920994
777,5.611339457628453
778,9.980473549250858
779,2.2939683436069767
780,2.063616427055464
781,2.4397695953024034
782,11.31033421449608
783,3.527467605719945
784,6.954245331620371
785,2.017229080351457
786,7.123729233454409
787,3.6012279732496655
788,7.881545687042935
789,3.277585742584513
790,18.601226640198703
791,2.0398741481455067
792,7.176502076996317
793,3.9599228535516087
794,2.160840835499541
795,2.3319212732786463
796,3.1625428943704437
797,3.7982101398611565
798,8.145095534369151
799,7.237321383544463
800,3.0685487960989457
801,3.4822316935907507
802,2.324957663233513
803,3.089720417999724
804,2.8584528900686674
805,9.887130751477756
806,6.341231407160402
807,10.485615269166704
808,24.572270452847274
809,2.529438822030259
810,10.355838753003237
811,6.668242704314908
812,5.0752593394549566
813,7.651268351541391
814,5.941225418072053
815,7.436659971971205
816,4.652450531959374
817,5.0657455054273
818,4.13908530323458
819,2.0288765273910996
820,5.906744067305235
821,7.050550966393038
822,4.3742034886753824
823,16.956416717881197
824,7.946910627879082
825,2.9294646474132917
826,3.743209465408441
827,11.65630787378209
828,5.48514602151874
829,6.042903289344637
830,12.12115972551918
831,3.548536570225222
832,4.903515538650062
833,4.864107904459168
834,7.081031771500921
835,6.894134569480023
836,5.213758432549044
837,7.881456361198887
838,5.718045230778106
839,3.1498043870542207
840,4.715193070176403
841,5.779157547143059
842,3.776897170270569
843,5.8240938390765145
844,8.428921904962218
845,2.7565452351589004
846,5.051817721665305
847,3.353793474255064
848,3.9536834151613784
849,9.769310945101312
850,2.968205518262048
851,10.111523431255932
852,3.694825469786252
853,5.172883801883302
854,4.4803346854683355
855,17.1067109999802
856,13.051459502541897
857,5.125046577581568
858,4.279481931194532
859,5.329621739234881
860,2.521918650576742
861,9.660620121552324
862,3.888454715999447
863,6.35748064347728
864,4.378689774480035
865,3.3460391772960594
866,2.7215705719212178
867,16.242975751350848
868,3.0242825241757876
869,5.204208575561015
870,6.602979170204084
871,14.528540030684889
872,5.57819555234897
873,2.1772057186369986
874,7.204415511497434
875,2.982378764108682
876,2.372385073736131
877,5.958871910506209
878,3.48958216683908
879,6.61867212198608
880,3.212306165139975
881,3.7347839350490952
882,2.0967601831835037
883,10.009309893350217
884,5.499328373580063
885,4.351360564694365
886,6.236276028674294
887,2.0301371974383895
888,9.860331846705876
889,5.803811476924196
890,5.611502419708341
891,2.88190135935132
892,8.701396028213928
893,10.748059865303416
894,3.6041747853309865
895,10.609798110108082
896,2.256471206827382
897,4.64230707070956
898,3.569305101746041
899,3.822785069752543
900,8.962732379363155
901,6.451197791963517
902,3.1466583653848685
903,3.9589387277133294
904,9.83699624970485
905,3.0774580461265444
906,6.655857358851309
907,3.4990487831891066
908,7.271508958737275
909,5.9469523538126445
910,6.541797120168309
911,3.3359258836234145
912,4.118442839070502
913,5.39141000396741
914,3.2396204564149933
915,13.589639095808266
916,2.733827691543457
917,9.381622438679047
918,5.443854330894045
919,2.119063313817173
920,2.623716755335921
921,4.184907929578889
922,5.955886920413786
923,3.2220159703372877
924,5.014305880365475
925,6.209315382949901
926,6.500956783055142
927,6.9521270264667185
928,3.4156493973353084
929,12.758091028779889
930,7.491443387030802
931,2.583161625991461
932,2.622475992717276
933,9.55121114681442
934,11.99767400211693
935,4.873488858578752
936,3.2413091690261706
937,9.270184228925306
938,11.10361310320338
939,2.176238619059608
940,2.0595325765994548
941,9.507083904445821
942,15.156116423933703
943,7.218897739189465
944,8.063153942308203
945,3.4351632342107106
946,6.1627890250294275
947,7.933749366675807
948,9.115667903722017
949,5.46057444775497
950,6.128981417210949
951,2.173645793886195
952,13.78642890368192
953,2.0429622078965566
954,5.500824625030726
955,4.842078825243229
956,9.376287779575204
957,2.132332448225741
958,6.678639943768164
959,4.921892364918771
960,2.357412820799605
961,10.973704736942897
962,6.243005810294171
963,2.9637345287695167
964,3.504187660831106
965,4.80838692237196
966,18.550976213786097
967,2.6860503079182343
968,5.850076335889177
969,10.442107791496149
970,10.30712067383495
971,2.860393303944857
972,6.781724944642514
973,5.902135406252668
974,10.842957137690995
975,3.3087660213022216
976,2.1235354807044144
977,5.240614113617129
978,2.0259486086402716
979,3.80340146293209
980,2.5535705137988574
981,7.3142766779218995
982,2.3724855368805544
983,3.5058518064302273
984,11.263702351416047
985,15.369903127232863
986,4.437124604643937
987,6.554439000546995
988,15.658934671838281
989,3.0910660821864027
990,2.976680321923883
991,7.696978610267427
992,8.023133204398098
993,3.398691719141659
994,5.301010654949831
995,2.58507466071616
996,3.2242162142094237
997,10.223524822621988
998,2.6442000464530304
999,6.935863679671315
1000,4.037289844679367
1001,3.1276407472799868
1002,2.987444637287963
1003,2.83203867919726
1004,4.756268022204871
1005,2.3785740122519314
1006,3.8073377574531504
1007,2.9401488091058
1008,2.2644583474775666
1009,2.098792667069533
1010,10.35078877550639
1011,2.5216558449566318
1012,4.528633518625552
1013,4.727193059093106
1014,14.429915967049308
1015,9.831650069982475
1016,2.890686453536045
1017,4.1555373045304895
1018,5.624617828681668
1019,6.727058621090244
1020,7.314900224676184
1021,8.258853797254007
1022,2.6947380721221648
1023,2.031794163448886
1024,3.1519290753969527
1025,2.2265840917057123
1026,7.5030098989339615
1027,4.295524239582177
1028,5.517389340058678
1029,6.841979812760146
1030,2.144426602419092
1031,27.131912043573205
1032,2.8024965204943024
1033,11.365840045150456
1034,2.9611239269922662
1035,6.187115295872754
1036,7.796647681048533
1037,4.8963642473527
1038,3.8864434372757244
1039,2.476887616374144
1040,3.5368774946045187
1041,2.266922856976652
1042,17.71091662650595
1043,3.8800479977789255
1044,8.370443439107849
1045,2.8292457034194243
1046,2.9394379273157014
1047,2.894993085727588
1048,24.390744721754494
1049,2.3932020232396427
1050,5.959377920945779
1051,3.041202551598467
1052,3.2325193027287202
1053,8.532365260546213
1054,4.062666665427821
1055,7.8840371322780864
1056,4.658716355869515
1057,8.116392932780233
1058,2.5711022698557606
1059,3.9279351317364766
1060,3.838731696811883
1061,2.529537442926974
1062,2.7239198892621843
1063,4.581425678903514
1064,5.188311016357696
1065,4.2941050148742494
1066,3.866211824586394
1067,3.1154706201639244
1068,2.9678271823165363
1069,4.472954309900198
1070,9.113425379066442
1071,5.523704183005924
1072,3.3352399172170983
1073,4.719687045675144
1074,3.4293623039663226
1075,9.654432443399795
1076,33.57720296836882
1077,3.7345350125045575
1078,3.4704496314321425
1079,17.303626224237423
1080,10.448275361567529
1081,2.9729103045426575
1082,7.573461979970032
1083,5.774556259473433
1084,6.703444355778675
1085,5.876552931309266
1086,2.109095998695042
1087,6.364312681151201
1088,2.3899442808663522
1089,2.4607783334209126
1090,4.9386528077103975
1091,6.475166409452871
1092,4.4649482948257955
1093,7.000914100855912
1094,2.023949773027099
1095,9.432490520525995
1096,2.6380974816034097
1097,7.496920431110196
1098,2.1826325059096847
1099,5.6542054261559
1100,9.389709733436323
1101,7.941746255513341
1102,10.276604278925971
1103,3.8847210040712192
1104,12.162435628384651
1105,3.313026054036616
1106,2.8929963718343332
1107,2.7585022473068275
1108,5.19144383207513
1109,2.2100986968680827
1110,4.869015506450195
1111,2.846060544035117
1112,8.584877946759207
1113,6.97238600898548
1114,5.865269313539457
1115,10.380113365463407
1116,3.4073910057349543
1117,3.214686149808262
1118,2.266725197533236
1119,17.467269355995256
1120,2.8837367644912684
1121,4.95952292994096
1122,4.257876575815553
1123,2.41729374217467
1124,6.425142999174724
1125,3.1767185556351345
1126,12.980769229606208
1127,6.020291725348425
1128,2.072355133610799
1129,7.187648260741862
1130,3.2255541656598843
1131,3.8402702690789288
1132,3.972298469326846
1133,5.384149255281579
1134,3.2045039712389256
1135,2.733519208731168
1136,3.9646878654226585
1137,7.372629415833653
1138,3.6550140700432387
1139,5.819132651145189
1140,10.609912215960376
1141,6.307850853863452
1142,2.253221105761004
1143,2.033948789782086
1144,3.9577626376468387
1145,4.442864742363918
1146,19.145119591126168
1147,10.095358827513147
1148,3.2425582044878367
1149,11.004154180874627
1150,4.559954990213837
1151,2.214775797249625
1152,3.5940502650839363
1153,4.368081850444314
1154,3.927407701100141
1155,4.896790794276729
1156,2.7126938146646653
1157,2.352210703095774
1158,18.10731938394187
1159,2.9793424603968637
1160,4.191604598298442
1161,3.046921842326897
1162,3.682888008586631
1163,2.1991264818749334
1164,3.105341941156146
1165,11.055708673441655
1166,2.91807392359695
1167,4.429801368124906
1168,3.6623488214837554
1169,6.718734824633363
1170,8.518334965673406
1171,5.3658564517602265
1172,11.803412671305965
1173,3.0242379186683097
1174,13.548625188321163
1175,6.623928260361747
1176,2.5002399647062417
1177,3.032668411268678
1178,2.8761869129345516
1179,3.1373667644649306
1180,13.023816085764043
1181,2.824434749692262
1182,6.853378929595061
1183,4.092468639995223
1184,11.491123624860178
1185,3.7760288448132275
1186,7.831562732375607
1187,3.2097078888540818
1188,5.037105938859049
1189,5.780183480179093
1190,7.962560093492923
1191,8.483911022386106
1192,6.869150489852646
1193,2.901063139075239
1194,11.883515249659146
1195,2.4571768735257304
1196,4.59199226127536
1197,4.501896421642037
1198,3.954121404291159
1199,2.3380089109361926
1200,6.910716970653289
1201,2.408934815640714
1202,7.195892490404335
1203,2.936372016621398
1204,2.676419296900524
1205,5.659386768738379
1206,6.428146352169811
1207,3.0730220117763882
1208,2.107969682741076
1209,4.459881102047657
1210,3.7006209788405084
1211,16.26196353619856
1212,4.6005033393341215
1213,7.414729525028786
1214,5.484065322127141
1215,3.763732920332453
1216,5.998405579735897
1217,2.3490315658247862
1218,2.727877144767096
1219,2.3452257316166447
1220,8.303712758225828
1221,14.821129545945157
1222,3.3445746946208987
1223,6.899618208240299
1224,2.067548698484991
1225,3.5229788570702336
1226,4.957376743645021
1227,10.290793448698352
1228,6.810622116575779
1229,4.641530090767494
1230,13.045236886037118
1231,8.031967635483195
1232,3.560174922342986
1233,4.304758447737507
1234,4.543828534082582
1235,10.305778206204707
1236,4.8289379354641
1237,2.973299609476544
1238,2.0648448297553053
1239,8.397902558002091
1240,3.0453758239976585
1241,4.462121926309093
1242,3.968564564700811
1243,2.439469251795412
1244,2.9204682386058267
1245,6.691173964073386
1246,3.470778783823352
1247,3.397467336636573
1248,3.6466472474245863
1249,4.421496191665176
1250,2.7686273703779647
1251,3.8420748980450066
1252,6.246449280004706
1253,2.988023765968038
1254,8.47465387964371
1255,8.460231985221897
1256,2.924761456627112
1257,2.4372211326914113
1258,3.189171475204316
1259,4.508764889171583
1260,3.9866160041059997
1261,2.1838134435026406
1262,3.1820931211976333
1263,7.227743493980995
1264,4.081727807430439
1265,7.008233101704997
1266,2.025950252767914
1267,6.152408011090369
1268,3.2637359882751555
1269,3.6055165514331966
1270,11.288236893960526
1271,2.0092507582413504
1272,2.7146426500567395
1273,10.30427719750272
1274,2.413887981904983
1275,9.271799259614816
1276,4.074154054581063
1277,14.945244628741195
1278,5.096864253866739
1279,9.826825062535544
1280,3.0843774623175646
1281,2.2653008335942335
1282,13.2738807037844
1283,13.651462734198757
1284,4.011251738726972
1285,5.123074399865132
1286,4.944131108670589
1287,5.206810660473705
1288,7.809586802768614
1289,3.5972642636542327
1290,5.829215677953374
1291,5.174186870142299
1292,5.547784506436533
1293,6.226820265842188
1294,4.286281391026199
1295,4.1956647492793095
1296,2.836950451164664
1297,5.905201096770673
1298,2.124548564615058
1299,2.5702628157071903
1300,2.059515717682508
1301,2.4893615768925255
1302,10.215510064229072
1303,11.160925464471408
1304,2.0645588647974917
1305,4.640340718039878
1306,14.604765706479366
1307,2.8549011197871974
1308,14.834221297861633
1309,3.2766873977435527
1310,4.433793697125273
1311,8.511322117549247
1312,4.334349396776457
1313,2.7988651694340225
1314,13.326017314620465
1315,13.043447514999302
1316,15.38163611710105
1317,12.064188853887067
1318,2.37348641097311
1319,4.312951901986498
1320,3.4209945340716668
1321,3.279138991452042
1322,6.1322973054292875
1323,11.386085267458846
1324,2.368108447088255
1325,3.650594948084407
1326,3.0284707791795826
1327,2.4802614937793765
