,sim_time
268,25.125113321790074
269,3.5884366107248313
270,8.283578186721387
271,6.52366402737764
272,24.79264861580876
273,19.433236509338723
274,8.065269614981341
275,14.84876985134425
276,11.199069183392574
277,16.65937835817447
278,6.121015851032391
279,16.76941507022704
280,6.322486379689256
281,7.943622320751188
282,8.685313360029697
283,12.475681744298784
284,14.64359554868528
285,26.1517320388493
286,11.119145714289173
287,4.688104210519863
288,7.709161139223458
289,13.486495943340822
290,10.807683613562585
291,24.26134200972123
292,14.124059911049342
293,9.207867986558172
294,17.77873634418261
295,15.177679006414836
296,3.752251408261191
297,17.71943049293548
298,4.037419878160252
299,7.359999311988403
300,9.769071218665012
301,18.99078491026605
302,10.379089325001917
303,9.658057861998739
304,29.520960975422035
305,5.797447210878321
306,12.81448652666832
307,15.112431929664801
308,6.285936895113547
309,7.394232598952353
310,5.738766847588658
311,4.315353981164553
312,27.293245623061846
313,3.9540572613941394
314,11.17878101011668
315,10.458282952878786
316,22.586850833571244
317,30.007547554989177
318,6.17965172236549
319,26.373336564264694
320,6.4352552275318775
321,12.45935844790316
322,18.422542097356118
323,12.167420610611536
324,5.518710976378907
325,3.5004138468305177
326,10.681762975526883
327,6.394556981525877
328,11.781593602034857
329,25.007096627612746
330,9.285058673960627
331,14.020756824540246
332,4.828436707969457
333,34.44109324783418
334,20.768942897784516
335,7.154546415339814
336,5.442475076228744
337,18.47062266852293
338,7.472573289866259
339,6.96573770854995
340,15.46344663658893
341,14.537892742884999
342,6.375052752943999
343,5.824785243487527
344,5.8109038723540465
345,20.31861307602134
346,4.943218372111999
347,14.367539743634028
348,8.913795027555302
349,3.7483819579109565
350,8.39409705590565
351,17.05854959906488
352,5.284962596906203
353,23.166193747219026
354,7.428130283500331
355,20.10131489729205
356,3.3118478274852636
357,6.9578812586955205
358,3.2069256858086783
359,29.70701723521135
360,39.88845384306451
361,5.784689229401485
362,19.016643676857665
363,15.704424751390135
364,10.173196749324948
365,4.043370396803691
366,11.337183861848414
367,3.0257493989982023
368,13.638730739831008
369,12.093649768454295
370,36.04613682090128
371,21.324202470185213
372,7.515643777267585
373,6.058840910169106
374,32.316317926208825
375,15.691249979238197
376,4.210377280069633
377,6.2807721924815745
378,15.347991888768373
379,12.374495563325912
380,26.408838881612198
381,9.534118704818532
382,25.0187293714671
383,80.57757937134662
384,4.606326688235393
385,31.187231428312046
386,9.80489625556321
387,15.672869847914159
388,3.685382985644753
389,29.345626201331875
390,11.64103863354401
391,3.151053494252497
392,31.891186102507753
393,3.8889040034133004
394,11.912798304202274
395,8.577569072202627
396,10.921107297709385
397,51.306884841938825
398,4.183852300178984
399,5.695746840105629
400,4.0091559467642846
401,22.814459610127486
402,3.2442320954779458
403,20.445148591833675
404,18.094155822666146
405,25.86845069211031
406,22.619507425857773
407,25.95953583550113
408,36.15069699305612
409,16.265645695333458
410,10.333022068590921
411,10.689909838515705
412,10.741389062328416
413,6.470455708055773
414,8.962517930489366
415,18.40382903818989
416,5.3844994364713035
417,7.542848022430049
418,16.454872052880653
419,9.191785024837348
420,66.51001090068519
421,14.032210178713603
422,8.18287438452723
423,4.9444699016635525
424,3.3241184500542205
425,6.753082203888344
426,14.0860688987185
427,3.980876522813556
428,8.446160005896903
429,6.056355671145738
430,3.1616411645769245
431,45.59886906113902
432,18.983662058847102
433,6.362958277462863
434,17.95577056773884
435,9.857990852937263
436,4.441915359076594
437,16.0192657764634
438,9.14718671591816
439,7.11758100842092
440,12.500167208294076
441,28.52643511788526
442,46.91860128979755
443,9.949376265849846
444,11.593600010476738
445,9.602461676012508
446,3.5707199914171133
447,7.645412683898979
448,53.30504812359361
449,4.2532609444477325
450,6.247930810420504
451,6.6747450441543155
452,15.093647920763631
453,3.3091541071563144
454,12.734200387092178
455,14.506209840504688
456,8.700306375756831
457,5.1022873445130195
458,22.573889889851163
459,6.794992495986445
460,3.9403884490079903
461,11.818197432400593
462,7.295502905317142
463,34.758472905646826
464,10.229273025053853
465,5.670035584036632
466,8.776025802353303
467,21.873240128491258
468,12.665027786986151
469,18.15113865820297
470,12.395937473082691
471,11.210222507787996
472,4.137208468220862
473,4.606940323514345
474,25.462746907245286
475,5.64449984236974
476,13.53600410954159
477,4.980552578053501
478,6.110309714161171
479,13.21858082135675
480,34.53371491596876
481,5.00495968157092
482,11.54610286433416
483,5.232600337931068
484,23.18204496169461
485,10.457088791244393
486,11.721245915071776
487,7.084025461305684
488,10.546337637350444
489,3.904870612535912
490,23.679081753804752
491,5.660803871245188
492,6.78963116748582
493,27.26982980442873
494,14.052017360815594
495,6.073019691136354
496,11.574171528835532
497,9.29704728532957
498,9.445589554050954
499,18.509778632210168
500,14.749976646249221
501,17.451484524956346
502,4.83080535721712
503,8.685983959366434
504,5.8694841338505555
505,13.304451981819005
506,16.430901076017214
507,6.1386830831012205
508,14.445394501963788
509,4.552118868001662
510,4.639061261115614
511,11.611024220966817
512,45.55312936084675
513,6.904598831586826
514,6.539648389092373
515,66.6104595253178
516,18.64063515165764
517,6.448454787023204
518,3.169890539743063
519,9.89451757519188
520,17.9369411359214
521,7.253325498276545
522,33.86881639682683
523,34.46791281420891
524,4.62052059534932
525,9.429483931712717
526,18.27059266418994
527,4.62901595484495
528,7.6458865216768395
529,32.764047420159606
530,6.340131753039406
531,24.50062812014578
532,3.863529013084928
533,3.5891298851720275
534,8.01029248874107
535,9.859111728553081
536,4.47387243506023
537,4.595523466022255
538,5.824707168019023
539,26.677671224779502
540,39.150322158486404
541,4.69615715638883
542,8.900953153760229
543,10.521634280925676
544,12.514043625723424
545,12.620428829242698
546,5.69411138406921
547,20.170579834877113
548,9.53421714382998
549,7.5007482782785
550,8.530367359501774
551,16.21659417912381
552,4.530873870497388
553,4.298686585192897
554,9.816473097545101
555,5.236655955563197
556,46.24735377257035
557,25.10054093945052
558,13.935658151681775
559,5.16996004555077
560,11.416931411512621
561,37.273666653600586
562,11.132890889534403
563,13.552250773468531
564,18.250688328219205
565,30.118817267867986
566,12.581395229663572
567,6.948476294436714
568,15.344276762097865
569,37.208443310692296
570,17.033736509838185
571,48.97185228106889
572,10.534437565293137
573,13.41657541883541
574,25.66779895661338
575,9.551864714582578
576,9.185803591513725
577,8.794114144188258
578,32.48958090605851
579,8.808372339247098
580,3.421784184500439
581,19.717413542908577
582,5.1995052949434335
583,17.71552016036592
584,8.490830681713675
585,7.210592202935256
586,7.164813605512893
587,13.05079960857588
588,14.843809114384491
589,5.524514180763699
590,7.097941285176779
591,4.982755168329224
592,3.2374368115557814
593,14.77361434279996
594,4.526374735739881
595,38.26537333445496
596,19.606523457296074
597,10.336867499138787
598,7.429560894807466
599,4.4621651817959425
600,12.866097149662165
601,3.4721505973252906
602,4.49655508005354
603,13.151426571525231
604,11.574471610444832
605,37.89320916695842
606,20.91537386697841
607,56.60725883802008
608,13.015449346759205
609,13.282113781672582
610,25.526864372863617
611,6.040701602198441
612,5.7632336228381265
613,16.73396916772719
614,29.794840959777826
615,12.177545959661911
616,4.3810438287557965
617,19.814219909505322
618,56.87350419454385
619,24.42678421429095
620,21.245346050111227
621,9.498524218003048
622,15.114640205653883
623,15.468117138150586
624,8.326427959638648
625,16.73463097079588
626,12.055530042972062
627,8.313306909476712
628,21.93582864336651
629,12.169389805347842
630,14.973407905891046
631,7.072738996146489
632,16.703129815823395
633,12.386541976266885
634,9.934248208957777
635,13.801758912532005
636,21.618961789598348
637,4.819931056931368
638,5.144426896520149
639,21.89492275128862
640,4.776650542498768
641,4.701191184437135
642,49.2377883322113
643,7.4420827366039
644,7.816079803854625
645,10.828532082095492
646,4.784126148875059
647,20.01938543875761
648,63.38759406812781
649,5.164396123549358
650,4.244559976057374
651,11.231056645360754
652,36.27386233142293
653,6.9519682639261635
654,19.763230824374133
655,4.998762489680196
656,16.73425463272114
657,3.1026823820218046
658,8.405233177873072
659,42.736858306014135
660,27.280636616964387
661,24.582166412550585
662,5.988263382375452
663,13.061278538044117
664,4.141378401286388
665,18.49781134038959
666,7.636896442069196
667,3.9074274400355957
668,5.57324390082783
669,37.06651928039973
670,8.316399814754734
671,7.15328854117177
672,23.588721655262006
673,4.119346611719292
674,15.817000823376272
675,7.876680285518284
676,5.72612722887781
677,10.235160458482117
678,22.740986356023637
679,47.6279776326617
680,6.093781440732142
681,5.95346828302531
682,9.948921484627768
683,14.409294861471704
684,51.86025992061557
685,9.706990832084688
686,9.467520275802324
687,9.342394190734762
688,16.47319920196195
689,6.5269379806665615
690,27.037248594064994
691,11.766357643144001
692,17.965843052493398
693,11.859752234522295
694,3.134399878915561
695,11.09722620988721
696,33.42350215604981
697,11.251843559503916
698,10.881441390265977
699,21.296208700876903
700,5.756254630176249
701,8.9300504363904
702,3.4809975885075226
703,6.126407794517571
704,67.22984446126624
705,3.771568157317216
706,21.67585338750961
707,31.84029801233009
708,17.683265277732595
709,25.695396656791008
710,23.846733802586698
711,53.36300938539529
712,9.83861096825732
713,19.857032508305128
714,32.266097253240474
715,7.8005985766434325
716,42.1256960309724
717,8.311362817434299
718,17.715046569840254
719,35.587184763978065
720,53.0273831822518
721,29.034350848041015
722,30.235449094806622
723,10.399983319002576
724,3.5517904532498177
725,9.31501426489311
726,6.183454598936015
727,8.92198148643686
728,23.031434453691386
729,63.7851157543332
730,18.025218525794095
731,13.80750661031996
732,18.74087334518415
733,11.409514073718684
734,19.244796033920668
735,17.441027132020814
736,21.732944866268674
737,3.124801030199373
738,17.234890259695447
739,16.21196100040527
740,4.370311290924757
741,8.31812708799815
742,10.048727506849051
743,19.348277487435702
744,18.263954256354
745,21.48663022525042
746,3.5209786679984476
747,4.674415992657103
748,10.161791825172457
749,5.733882053111618
750,10.88155529827704
751,26.85034991562773
752,8.228778587030867
753,10.200523752544502
754,12.095354054376104
755,8.716288094078251
756,4.908504036631857
757,6.889826080343683
758,7.556349274318556
759,8.11252813319398
760,33.66764887922858
761,3.753162227404226
762,9.24059123655621
763,4.382269834446332
764,11.476019930785455
765,25.53165377738827
766,6.816419045009878
767,6.04564727079774
768,12.954229576824332
769,19.151045320255022
770,11.246266294023693
771,10.769038905206877
772,13.880574029564407
773,4.044134282174432
774,17.74930760370892
775,8.451212726832168
776,7.093004119213094
777,30.139897392072992
778,11.436034180815112
779,19.47473866089336
780,10.143569111212638
781,6.2390509077557645
782,7.982179830685847
783,10.126614920326311
784,4.862951159016019
785,9.012915623744403
786,9.428043272245628
787,5.030937078896983
788,34.74521973679022
789,17.929181745872828
790,13.969535176546579
791,21.836412241352882
792,4.20878183089743
793,28.690607780264298
794,4.316559388246202
795,15.054360528189697
796,4.4201212063823965
797,3.7971709661127573
798,28.532842498947744
799,17.15823620838398
800,13.920576212889243
801,23.10859453487425
802,12.439438554452302
803,21.25225814419212
804,18.90188675469568
805,9.700363725837445
806,11.553249866587446
807,3.7291344946547547
808,5.172761219890151
809,12.58780881772253
810,3.0597548215114627
811,9.057283991647807
812,10.525840316541432
813,6.07103908839865
814,7.527851662667094
815,11.344928737942276
816,5.439925405811024
817,16.297293545316286
818,10.265346120918462
819,21.402434040570334
820,3.4873616344867933
821,11.927409886045911
822,48.591437097008345
823,5.995633931655221
824,21.095082377815213
825,9.096482532422748
826,65.59766625021234
827,15.931654000967377
828,14.758795470987048
829,17.495845717225542
830,36.80983425840134
831,4.368131848325204
832,14.906582643239663
833,19.24759922823121
834,31.683977034643284
835,3.1154176841920105
836,6.166418830035878
837,38.487522216421915
838,12.545415693845012
839,8.703289734985704
840,6.147502408304652
841,3.617943981015213
842,26.9718116217861
843,18.58109665900917
844,18.537291218155715
845,9.64656283315868
846,11.464808120607684
847,33.93778920176946
848,24.14094827231228
849,7.242269817316905
850,13.160065377844331
851,6.655862747744839
852,4.131616859436037
853,26.137844534003744
854,24.617297318568998
855,24.823376721700132
856,10.409310463559862
857,25.67875305507745
858,5.982011240624487
859,36.53820523573597
860,35.0027681535627
861,31.511355927412147
862,27.5756306243703
863,14.946918436348636
864,18.06419245075912
865,3.0793149612087936
866,21.778411193106905
867,36.58484544405718
868,4.338659677163561
869,31.13393601932257
870,36.989564956422015
871,49.361805573311855
872,24.737480321277253
873,39.001558630610596
874,14.304525552383339
875,15.54910816349303
876,56.873070445301984
877,11.687874912089438
878,16.756123229019202
879,13.780815064566
880,5.729541984696713
881,36.77489840482513
882,30.90798346731042
883,4.701036913009083
884,12.427303544983037
885,9.975636342051466
886,8.12044134238028
887,8.44817903246243
888,5.1560451008621335
889,4.236040966103163
890,5.572224692787698
891,31.085290965334057
892,14.832955227432882
893,48.66150160076679
894,12.333693907297153
895,3.742714458271939
896,4.038334462258225
897,7.519222813902319
898,16.126827010946403
899,9.563018229516882
900,14.965616845211057
901,38.649944396953565
902,10.221910942415306
903,4.721265231245535
904,10.973669533829877
905,3.6523117711660946
906,36.394791096280215
907,18.489216106186625
908,15.622979069672702
909,11.398349542788832
910,6.786000881654258
911,13.644373312737217
912,28.542816373923664
913,23.17568454285919
914,17.435803297753548
915,27.99573662618394
916,12.762725281656259
917,41.523753873272874
918,24.994701121379165
919,12.645245369305975
920,9.411572533211709
921,6.845378105060883
922,4.144379951521186
923,10.277756575570455
924,18.44118779568222
925,27.371271602203517
926,3.347529444507498
927,11.415506468529939
928,19.62484613076244
929,5.99025076172659
930,8.45425479727652
931,41.58000820715141
932,22.983305471223254
933,24.822806808272336
934,20.169834765628295
935,29.545562743963306
936,10.766568964555752
937,3.31901999024068
938,13.754658061690801
939,5.52266401779907
940,3.0320827854342376
941,45.77335555464918
942,17.929971710214044
943,6.461333996567468
944,3.4910964964205853
945,20.198365555729207
946,18.18492639525993
947,13.34920719280983
948,22.693336649418622
949,5.549752683531327
950,26.250089334287107
951,4.207483732442323
952,14.55642743917773
953,10.486569627842881
954,7.226055365919133
955,8.211414397872842
956,11.48728274883144
957,10.132023414809396
958,20.920094029816845
959,6.892472805807971
960,49.371857291379634
961,10.911640443437623
962,23.91459896119861
963,64.97969069418014
964,4.242327617801749
965,4.661732245557294
966,8.404387796782817
967,7.832842036678542
968,5.330838597893395
969,11.842672472471943
970,14.53163150122559
971,7.8506457082137615
972,12.209517233678934
973,8.009281614615924
974,16.66447244797401
975,15.164588512771262
976,15.803803491433102
977,6.820892357013459
978,11.477406275818348
979,51.6814077709278
980,9.527912612785109
981,24.303857193637214
982,6.350971240721726
983,12.380409494600485
984,49.52074485070662
985,6.1070039516248755
986,17.988366943785095
987,8.727578788561425
988,18.26507244647233
989,4.621033555356263
990,19.023559907907043
991,20.188254036878295
992,20.236950588627888
993,23.953462057782918
994,12.645838374532788
995,9.365006770502035
996,4.121363428660186
997,7.398558893421749
998,10.26801867942827
999,7.447656994829284
1000,18.53217215901779
1001,49.49246677365333
1002,59.568879083845474
1003,21.54284933693928
1004,4.976242283410671
1005,34.555873027705005
1006,28.47664429472157
1007,7.377465132275304
1008,24.66687002901025
1009,62.7304764053694
1010,15.897868738561726
1011,7.46727406651065
1012,6.495864127235438
1013,34.75317807142924
1014,21.496704469906952
1015,12.416255635682443
1016,4.149583171074227
1017,10.764754486157312
1018,11.393738227280496
1019,20.351019680801343
1020,3.3744395529828024
1021,3.443416259794329
1022,30.784759830697947
1023,14.871953495815854
1024,4.811971344908782
1025,22.194509785934535
1026,32.096132617466985
1027,23.267076328981855
1028,3.585722606110074
1029,11.440435764526399
1030,4.771851773955652
1031,5.270666796651874
1032,10.518084849884701
1033,30.21396943218068
1034,11.938164674452977
1035,9.336703905963361
1036,28.504351843872694
1037,43.09929528828907
1038,11.839769850200966
1039,8.134436859648538
1040,3.345371110732354
1041,11.596239222391489
1042,8.005726453149574
1043,5.594726699845479
1044,11.980540285860618
1045,15.555647003759026
1046,12.817646491065782
1047,7.137098869359102
1048,5.8594667576705515
1049,4.931185432571349
1050,5.0411438517893075
1051,3.3065283435406974
1052,3.484314584115966
1053,9.974607824147359
1054,5.456892167021072
1055,12.228426284963453
1056,5.809835127606277
1057,14.954133436145579
1058,38.67622299179179
1059,7.5704441718934685
1060,4.341221098296377
1061,6.231796527332376
1062,16.405437109214624
1063,3.1637533355904948
1064,33.66152961171275
1065,9.2989698195281
1066,24.683958666348307
1067,59.45916408892592
1068,25.29536066631273
1069,23.58393577012889
1070,13.450910505810292
1071,9.043507672518738
1072,5.3607507394532
1073,12.988890291304061
1074,8.717955034250672
1075,22.746371889219187
1076,13.00441351628462
1077,3.2807370941340075
1078,5.773143210953205
1079,13.53926141344987
1080,16.530853040592163
1081,7.283387343885299
1082,3.9028366417876557
1083,16.642324892760982
1084,6.3718041837782415
1085,53.769369792367705
1086,4.215731318978415
1087,3.2883347323816228
1088,7.441748575501226
1089,32.44645165269528
1090,5.047356807248043
1091,10.21619262416217
1092,25.988669371241457
1093,3.890138380989327
1094,10.857610466674759
1095,42.825382042978994
1096,7.549936919640973
1097,8.872658500132761
1098,13.10931041270942
1099,6.084009125859282
1100,7.535215003421714
1101,12.208904736915517
1102,6.072503930179661
1103,23.796624923973386
1104,6.990409495638241
1105,10.722133559699135
1106,17.65866166749199
1107,15.764005450845733
1108,14.028876296028072
1109,30.57498100298017
1110,5.421784967455409
1111,11.435054481570294
1112,6.098046567459644
1113,12.445051340607316
1114,8.861451046232572
1115,5.429161085146643
1116,8.006562017867882
1117,6.150708409774922
1118,6.230917696196451
1119,4.593776400744622
1120,3.7243984562729047
1121,9.44485953478927
1122,41.22629620202495
1123,4.452149359809336
1124,4.163330752840775
1125,15.34658770913404
1126,7.538919992314083
1127,4.56947779290954
1128,14.600893636860434
1129,8.772391638418767
1130,11.257747351531512
1131,9.831860375278985
1132,11.927239234517073
1133,20.244048251760955
1134,3.25205185423355
1135,4.399003960813006
1136,5.7190281405107966
1137,10.749438828179835
1138,8.10601189858786
1139,23.20780171699109
1140,10.564722031569243
1141,7.728710237420495
1142,11.584385884454408
1143,4.572060011417437
1144,6.925681789052419
1145,41.21737479103706
1146,23.95256573819852
1147,21.088284106162575
1148,17.217116292492474
1149,7.154975096145166
1150,23.617017703752936
1151,28.05407439590365
1152,30.416823271951092
1153,7.091303948550104
1154,57.249496696168514
1155,22.165804191016413
1156,3.0580204420419173
1157,6.986457563156957
1158,19.528669521412574
1159,16.33536037708775
1160,19.55503115329274
1161,3.3175497683883926
1162,8.231573313741858
1163,24.809414040426155
1164,12.2504356593449
1165,4.191964804923407
1166,39.92389642267257
1167,16.69042616128967
1168,4.875841926309452
1169,11.253386588755015
1170,4.249228333192736
1171,9.813804855298326
1172,5.030717802871039
1173,15.29172770073349
1174,4.13214956718072
1175,37.46238761893185
1176,8.661753571189497
1177,26.19958272813392
1178,21.584555328867562
1179,9.710195150389723
1180,4.222247567223483
1181,17.69663771160777
1182,4.288723791914342
1183,11.217066265758778
1184,12.446369623892421
1185,14.576326110373062
1186,13.448929751825712
1187,4.626458176716153
1188,20.756601631886546
1189,11.562056946065086
1190,6.141405138643682
1191,18.27436108194741
1192,5.985167242748414
1193,3.0912192044254407
1194,6.990932506499645
1195,6.600355913973322
1196,17.91279744852633
1197,9.817510760906478
1198,53.05474072856864
1199,16.770811285706536
1200,26.834662791192024
1201,4.794392801040405
1202,17.126125612324955
1203,16.527313284382885
1204,9.857225858191143
1205,6.850709487234108
1206,21.367414761257564
1207,18.002620731059146
1208,4.326696184862954
1209,46.72415647897197
1210,12.385183810367481
1211,4.977152386963865
1212,7.120453127362224
1213,18.907422194126127
1214,15.216195277090485
1215,18.2661155737692
1216,4.510834340695417
1217,3.7408737280821063
1218,6.030080753284254
1219,11.106363183654492
1220,17.16652542923
1221,46.23073493256473
1222,9.933762648044365
1223,8.929150761025133
1224,59.00882494762486
1225,28.687217508292715
1226,55.64447021512104
1227,56.67162408836551
1228,26.85358172564948
1229,5.705724678808885
1230,7.997307221720073
1231,8.626231288097987
1232,5.475456891832936
1233,32.959885397633286
1234,18.422037141876075
1235,6.268636732567835
1236,24.03764472075133
1237,3.019816804858331
1238,23.658375261182417
1239,13.431160715998825
1240,45.36059411169092
1241,16.62083130975097
1242,17.81571922984094
1243,11.501888358347603
1244,12.096212473256916
1245,6.562796985688429
1246,3.468038406304645
1247,24.86333173934436
1248,13.126075554035902
1249,4.597081151393059
1250,16.039379078007464
1251,44.83557409356076
1252,25.848991766741666
1253,15.295070391287036
1254,5.559012889763853
1255,19.879331872066054
1256,11.92861771720751
1257,14.679826954803131
1258,3.0071094684932493
1259,3.316427696148158
1260,14.662394547419728
1261,8.03138749734882
1262,3.1949723749630685
1263,22.438888024730876
1264,4.606510921950042
1265,7.719416116819857
1266,28.618550202717067
1267,6.604724820106477
1268,4.660691378477129
1269,13.243552103027671
1270,6.127609995924706
1271,7.245502216880814
1272,29.858849916420166
1273,7.85190486959577
1274,9.123568064883514
1275,46.26618946604872
1276,6.625589856264226
1277,13.966218860652488
1278,14.920177293768342
1279,15.637404504156667
1280,8.496519569798718
1281,18.46100534446075
1282,5.507654785351859
1283,5.190822825794266
1284,10.043567532358779
1285,6.715130829068309
1286,13.08596451195134
1287,21.429286985125962
1288,41.911392222764924
1289,4.645576880422011
1290,12.237539977599168
1291,5.233081513448914
1292,3.5034071371594315
1293,21.791559592914492
1294,9.377124915080497
1295,35.728867646816596
1296,23.811812501715693
1297,10.846559811147332
1298,5.574024472035401
1299,8.886283104677966
1300,4.0743203926537435
1301,5.628985695898638
1302,9.068655195437959
1303,18.442312793243424
1304,3.5069090697975267
1305,15.428250651856752
1306,37.45316965477936
1307,15.983886930719471
1308,13.080755204060514
1309,7.557207465489244
1310,6.815550666529694
1311,4.089158008710483
1312,8.037109897112485
1313,8.78405801942234
1314,9.924885044405762
1315,12.47032171322936
1316,46.247927378731106
1317,3.6090013719390837
1318,5.144368287599411
1319,20.698293139629627
1320,6.873360509853439
1321,24.45419935714509
1322,20.196637479174907
1323,8.342866085002985
1324,4.840890122728729
1325,41.67674984504089
1326,8.911668072238246
1327,4.4747403016959755
1328,3.262568312192361
1329,23.162050412317
1330,5.998101258644075
1331,46.41258705565388
1332,7.802098440353636
1333,16.85273832933892
1334,41.64721120063223
1335,9.455403985888049
1336,21.51909232825731
1337,6.26604839226089
1338,3.1439492225493697
1339,8.38643605423852
1340,20.60315857988182
1341,28.173408816432335
1342,22.06289623053837
1343,41.01263802942876
1344,20.368627348401816
1345,53.77196382687887
1346,15.154798591027392
1347,28.723084734892165
1348,7.5381786708650145
1349,8.046708196629773
1350,7.603734584643878
1351,7.989894126273303
1352,9.47223560983428
