,sim_time
260,4.496460626246525
261,14.4656899826474
262,3.067804703679402
263,3.2847430879256168
264,4.101313891270196
265,3.808619553047719
266,4.874472262366739
267,5.157414540388762
268,5.827219428865329
269,4.534221371324615
270,5.258596544260547
271,7.769927219813456
272,8.019475922457783
273,3.8008407365772015
274,3.2732827386681107
275,6.32084752423655
276,3.0311714763505884
277,4.375466390620878
278,4.728346229319625
279,4.234590002668579
280,3.2037579926924935
281,6.685051868880566
282,4.3183428343299965
283,4.740690266247341
284,9.16915865777201
285,6.497256872712571
286,4.667350124344115
287,5.90802338262353
288,3.89913024625932
289,13.80724562494122
290,5.196662678654166
291,5.19089033349035
292,3.6465204132119737
293,7.781633094970948
294,3.4365647028343282
295,3.460206097715996
296,3.1060628664601597
297,4.5754824381009715
298,3.4749054110389106
299,7.478688979016926
300,3.148536662584054
301,5.629749016208031
302,5.965699602292064
303,8.320616354806159
304,5.0412979517353484
305,3.7004121148379046
306,4.392439081734306
307,3.1828213912869323
308,4.020844110951431
309,5.195166708196927
310,3.5535101792946393
311,3.7426855333753672
312,3.2882813397244006
313,4.949183529290933
314,5.962154646696761
315,6.885990955760788
316,5.964190613307837
317,7.410602813947913
318,22.27493749579514
319,5.076355420907316
320,4.790158974692332
321,3.655431218048695
322,6.5435471155967715
323,4.7702715761194385
324,10.731568262894108
325,4.054848762177799
326,5.527287264917303
327,3.8446251839914254
328,4.152091890573507
329,4.519507775071021
330,5.596677551399055
331,4.449782724773437
332,3.0112253768124515
333,3.6094200825946547
334,6.694848111106703
335,8.520922709359592
336,5.203545144271044
337,3.7844611407154156
338,3.875965922332057
339,8.925620743529048
340,7.51809338614601
341,6.505275114903894
342,4.940707686157095
343,3.549096165710904
344,3.0334723534212182
345,6.3685799225255515
346,4.798158611313277
347,6.410229408642762
348,3.4280238200235615
349,3.913820408799593
350,9.708390165816482
351,6.107764319622095
352,3.1249495651709513
353,5.967286367135996
354,6.65847809875301
355,5.069409255072202
356,6.253801961629936
357,3.2958016200050513
358,13.062606747628637
359,11.402811210290139
360,10.933659365841677
361,4.459132781993754
362,4.663146348017156
363,3.3038794180922073
364,6.904217831495683
365,3.6244825056461814
366,5.082335457615885
367,3.223355447885798
368,9.615530832174489
369,4.224353330220551
370,5.05753225058063
371,3.7843263684485593
372,6.824028673702952
373,3.5294554678572423
374,6.293904806639403
375,4.6570376421031625
376,6.954940817945374
377,6.694205261236409
378,5.293181570158305
379,3.230736986315082
380,22.384528818148617
381,3.992740938343637
382,10.526449501225661
383,6.896339548036215
384,3.5292338746128356
385,5.093612470417829
386,3.3110637906518763
387,4.578841108943895
388,6.388363514444979
389,3.7392014958127264
390,8.631164088601144
391,7.0898772951663664
392,3.547055667608234
393,5.320306275490237
394,8.199106229482396
395,6.366143820871109
396,8.304555906155606
397,5.3901426238535155
398,3.865993729329671
399,9.101603028583757
400,3.6929991900026864
401,3.3894906476691147
402,3.481220496353474
403,4.788644996810344
404,5.897611504390539
405,18.600875740117694
406,5.471755105243861
407,5.387492093338709
408,3.3897262866697693
409,3.0643208245128917
410,6.69125278507218
411,5.855930990041818
412,4.04777340408791
413,4.202054228961253
414,3.692792342966544
415,6.521451849383363
416,6.379189212154713
417,7.364176206577642
418,3.6422217630464258
419,5.194719490127632
420,7.744724195389396
421,4.657220448542425
422,5.41936549892637
423,5.193366302549986
424,7.038516908808763
425,5.09112863130342
426,4.511577115129703
427,10.573306541063086
428,4.979524281087863
429,5.825433252801039
430,4.116185016433713
431,3.1494417911565304
432,7.979902407734492
433,10.381570137173973
434,5.778545215128574
435,3.717482326146329
436,4.312965617479665
437,6.096072001550899
438,3.0806105012191427
439,4.689550092073224
440,11.426449961247373
441,5.7549538187183416
442,9.319035219923865
443,5.672282095471122
444,11.382254854848652
445,3.1093663125396294
446,8.210684583862058
447,6.323475533757577
448,4.796190362640638
449,5.628928738049994
450,3.9995166001180387
451,6.1353231517066735
452,4.5246454896953185
453,4.2605277807152095
454,9.150018507200116
455,3.6458927655753244
456,4.896788068298233
457,6.835374729445426
458,3.4985219905746368
459,5.070860551462711
460,4.924921384349803
461,3.316326890841643
462,10.1412123907349
463,10.78292109528725
464,9.260872398249273
465,4.4571120568251565
466,4.3117061224723585
467,3.705517586444677
468,7.633485034562801
469,4.0375243759061625
470,6.637527334567144
471,3.7669019354300994
472,3.5330262755946995
473,13.327020470999893
474,6.997072390759346
475,4.268303907418569
476,10.418143211858444
477,4.064689192058241
478,4.423990821528736
479,7.1535022434316735
480,3.5934294721875597
481,3.982904333184841
482,4.322627917683365
483,5.180724527262684
484,4.396535750423087
485,3.342061018737888
486,3.2933411147922507
487,3.3044937852354552
488,3.906935888464536
489,5.843975098019184
490,5.069954662289769
491,4.0448524953548
492,4.176504497021588
493,3.5277602131185635
494,6.849916307935861
495,13.496030736573525
496,8.369859927362826
497,4.068187320523046
498,3.583120700709707
499,10.546967465929317
500,3.4313252372453884
501,3.5115632917156794
502,6.560678255727883
503,7.622074448599517
504,10.657724915579
505,10.42234828711851
506,4.358813850930561
507,9.294409930124775
508,5.258279680582526
509,3.3123713306587237
510,15.570531090061294
511,6.210333021208413
512,7.589000694615573
513,3.4419404427577462
514,3.059154271682361
515,4.993236247173367
516,5.374896815573995
517,11.740200588528296
518,8.263365114998521
519,4.4971803774754715
520,15.194803679972892
521,4.606212857094013
522,9.8189149354236
523,4.34641716562195
524,3.136125080083684
525,3.991185804248428
526,4.806413686765603
527,6.553703882027132
528,5.053534042033876
529,4.508144412612566
530,11.506913474774652
531,3.174934799789492
532,3.1296604565571298
533,3.9851244685126073
534,6.726438371400615
535,3.5129558147396556
536,3.1666900376345164
537,3.352887876369026
538,3.063239070639241
539,3.248031045291424
540,7.972379590953116
541,5.987009273470036
542,5.059130774056765
543,5.7090188397723765
544,3.045573328421055
545,13.222652202567112
546,3.0262333575141507
547,4.95675976056365
548,3.983452585527508
549,5.437434238408873
550,12.637114359330782
551,3.232782175411195
552,6.15504656437357
553,5.012051757991236
554,3.722125728790771
555,4.337248460962712
556,4.64840091382336
557,5.380792324847674
558,5.784366557841981
559,16.35154802254238
560,3.781852639969329
561,4.9918523187767025
562,5.144150925697347
563,3.143003693044623
564,7.04945860327712
565,5.5488001251939645
566,5.446667039084408
567,3.6817738063841516
568,5.653928853155023
569,4.263220053429981
570,3.8922670297373845
571,3.86276930705272
572,17.405999091286702
573,9.555395643037292
574,12.362933883722201
575,5.457554337893866
576,3.2319423738318247
577,3.3144526293248706
578,6.094925198062841
579,6.438180179981092
580,3.0491769553729515
581,5.797241754407459
582,3.3049819858716836
583,4.697014279384444
584,3.9523376054385704
585,4.229663592511902
586,5.161926981817366
587,5.621316331672428
588,4.908772864848143
589,3.4105190985728924
590,3.090464629201578
591,12.063916851645443
592,19.312983309259977
593,6.05277935344961
594,3.7908710326506334
595,11.774708232628777
596,7.730023373776107
597,3.6856476857123797
598,5.470325994059847
599,3.5175980086725795
600,4.113796739645517
601,5.282157552231595
602,11.056471563776421
603,3.4555046369689246
604,4.128111606716791
605,8.104188471391828
606,3.000737542963436
607,4.281741208438472
608,4.846087666423019
609,4.806023450068011
610,5.4623406203011795
611,10.706333527875909
612,4.443232410273726
613,5.339959307304314
614,5.422932306193909
615,3.989390964342659
616,4.1116462056073795
617,3.486297612851903
618,3.8918738128282224
619,4.618188800555268
620,3.6193105186212273
621,5.008238962150831
622,3.9369621536928845
623,4.313232194560513
624,3.5664852396401416
625,8.741877534549248
626,3.389136993757569
627,3.356336674289901
628,3.6038095941486867
629,11.232377437897117
630,6.4498624121975965
631,6.709890358856614
632,5.191425077737778
633,6.118483788273503
634,7.437397805958393
635,4.899186985066036
636,3.411573982547702
637,4.394094861694109
638,4.243883670398618
639,5.366375475393479
640,5.217568508173327
641,4.266585141177625
642,4.73034481342798
643,9.308267000440974
644,3.2777359215728703
645,13.329012626323351
646,3.996217051297108
647,7.086055022455413
648,8.940069666618825
649,4.120636224338508
650,5.457001239722898
651,9.77518360929196
652,6.187383054693549
653,4.4034803071631465
654,3.5614433563111456
655,9.177531782011247
656,7.502279757200439
657,6.2836178144388
658,8.081526744909816
659,3.1901665983726084
660,6.996662287238172
661,6.103616711092531
662,4.098935326338095
663,3.6954219680764853
664,14.068461257085925
665,3.2306043229736012
666,3.2121712985425805
667,4.113466209825223
668,3.321981802254163
669,15.091714589128113
670,5.20585271746547
671,7.7892987482225315
672,4.457821940170533
673,3.3991311811173555
674,6.648435071706778
675,9.798753542928743
676,5.782063222607846
677,3.507633919601822
678,5.361430015602728
679,8.68260677253052
680,3.9668315613591774
681,9.57575266669604
682,3.573181241550017
683,6.97311625745825
684,3.088188807576692
685,3.5863129828549782
686,6.906479535012321
687,6.403981322873848
688,4.207938468900318
689,3.673489380541061
690,4.270685172053397
691,6.212354969410164
692,4.290743607252516
693,3.1866711395318257
694,4.827437820010026
695,4.974266444918815
696,10.674429693629552
697,3.0350464970948665
698,3.9633787832381095
699,6.249331394317463
700,4.529460706874013
701,17.136733148008027
702,4.682561958993537
703,4.15314364411202
704,5.567135100473244
705,4.256082823646447
706,8.115298134893827
707,7.548468884966443
708,4.791995978083524
709,3.192832396310141
710,8.652946411518144
711,7.0466863615589235
712,5.168322961930348
713,6.027725690007426
714,3.8824014285698594
715,5.430756111576267
716,4.3867310102045565
717,5.144311312109563
718,5.437814145389726
719,3.4084894047568985
720,5.019200618822968
721,3.8032138779962676
722,4.873273728430895
723,4.341579264570662
724,7.821620476355581
725,3.1161654930113047
726,6.8806398353321985
727,3.4275515857089704
728,4.97638074435037
729,5.050260438885012
730,5.185098717267918
731,5.427071340621362
732,12.771259158240394
733,3.1543516059226553
734,6.712108737337605
735,3.27821494055587
736,3.914044357255544
737,5.174934035103776
738,3.1617033915888157
739,8.183054731156652
740,3.3334063906707576
741,9.294726005021483
742,8.155403244428733
743,3.9133743413051354
744,14.100742770992193
745,3.518355901309809
746,5.734781772411152
747,9.929601631612304
748,7.584889762575016
749,4.349634773878667
750,3.4712510624920814
751,10.543246756016902
752,4.384695772498446
753,5.313311125410147
754,6.787910221595373
755,9.455624811023881
756,13.017491349352504
757,6.811047625598583
758,6.465932288456161
759,3.8289318237519767
760,7.108118188442506
761,4.10568542867816
762,3.0549338965787642
763,17.062459382522675
764,4.811698514844501
765,8.251918199836508
766,6.925681256206124
767,3.442723769130275
768,3.31281416916468
769,5.555014084023902
770,6.301511042645883
771,4.563441480906795
772,6.714642691080888
773,8.355011370278433
774,9.566152297633396
775,9.666963923245714
776,4.213860680750646
777,5.356769734833943
778,14.258637812375376
779,4.88199832583223
780,3.9817121109008675
781,14.3993970529365
782,4.805461923262602
783,7.383161543131115
784,4.015684482729634
785,4.890526938363782
786,7.65090407153728
787,11.684836714078685
788,4.2052002168481355
789,3.6716700835455818
790,3.759130304587135
791,7.43707192244056
792,8.675850237097613
793,3.9175691038370806
794,4.616930589072201
795,4.958989460949811
796,3.003175725850195
797,3.426708088887726
798,10.851740086427409
799,6.925149801767848
800,11.024319337913795
801,3.901542270742163
802,6.04566250134631
803,11.470948784673274
804,7.167759615445664
805,10.395507328395748
806,11.046814178677154
807,4.467844262969011
808,3.082632864839843
809,3.747268311493368
810,8.523096688361477
811,6.324768265102833
812,3.5324843613739194
813,3.6694257220277255
814,3.066228890132737
815,11.392108663785876
816,10.223108402941826
817,4.170989870837747
818,3.0523779813048417
819,6.907773187359459
820,9.187596998667052
821,5.60145066667835
822,5.196718859036127
823,5.242870203537464
824,4.158914741567179
825,4.022122081084016
826,10.642783183545927
827,3.577488796772525
828,5.726171430632419
829,7.635551068984108
830,3.232378488766324
831,5.4508303226383905
832,5.623568235992455
833,4.298073648779901
834,3.0275647645501866
835,3.9031296762437533
836,6.09549319947306
837,4.5885748755240625
838,4.096938532443151
839,8.20685316638826
840,10.01959121430208
841,3.472906787540772
842,12.619556334698323
843,5.626470378978771
844,9.860595743249352
845,13.624309183396324
846,6.333168281741921
847,6.290527955575769
848,4.794697939218938
849,9.400413623214604
850,5.845910793138797
851,4.0831623785218465
852,10.048002053020701
853,5.352749055740684
854,10.51073344503492
855,3.221514003175552
856,7.708940301872819
857,5.320939413928097
858,9.274880393404288
859,4.688530385916728
860,4.937685720215077
861,4.799721999397029
862,8.897284285090045
863,4.753667362857825
864,3.123496220141695
865,4.029052564339903
866,3.530175227366431
867,11.539118290869194
868,5.329182051025702
869,3.872006454954133
870,3.9718155027471127
871,3.941658881767405
872,5.638123302131648
873,5.181182107597643
874,3.259079918113553
875,3.6043674437233957
876,7.696765534945509
877,11.04613357171852
878,3.368981978656544
879,5.644283197094904
880,4.9974219576972265
881,17.499155258716222
882,5.190884497788569
883,7.301869578770236
884,5.206045712951695
885,4.821080344077414
886,3.1230056495869087
887,3.652927221429498
888,8.538902250127201
889,5.273238306713145
890,3.1727682212169714
891,5.305790465735562
892,10.684250093511459
893,6.946440251502558
894,4.4681959499694015
895,3.1309429374478555
896,10.48885973047506
897,5.709671280420977
898,9.285106891419401
899,4.378863383847224
900,6.515606831212716
901,11.502182472626917
902,6.623772403421672
903,5.093964147563051
904,5.800587071956827
905,7.868360616164807
906,3.804787053117
907,4.848300263821345
908,3.369267485664117
909,5.6077204443326165
910,6.639025982944397
911,12.34519016833056
912,4.962595530562057
913,6.912331088685034
914,21.77455906977145
915,4.79276642296933
916,4.108339739122705
917,9.244117030707944
918,8.012040457635338
919,8.188880522504444
920,7.793976229209752
921,7.366951732851312
922,5.6515376521380105
923,3.266566198063069
924,12.237538791414854
925,10.28195606831256
926,4.464230005798895
927,3.062799394156694
928,6.227678743062267
929,3.4208658664811438
930,4.273854177475872
931,5.052418730119945
932,5.93281620167329
933,3.4833645234283286
934,4.5594828504553275
935,3.4987809431981405
936,3.718412469389209
937,3.192996103494106
938,4.163625551521139
939,3.7497992179359505
940,4.3694318359461235
941,4.722005039628376
942,3.509984623573022
943,4.278429077222436
944,4.115131986081206
945,5.923288293069184
946,12.454487763450507
947,5.032241981579725
948,8.268446500405084
949,4.012418656133619
950,3.7057863970465688
951,6.7747454001793646
952,3.5242652376492987
953,3.5094193476954354
954,3.889445448631797
955,5.14737995166168
956,3.015784101599543
957,3.8773617794501747
958,4.563982494591738
959,5.360362671097844
960,13.63645838013672
961,3.3401730424493703
962,8.12375502142531
963,3.205507636770499
964,7.814026853690147
965,3.723388050560261
966,6.8874866318531325
967,5.7637142393818195
968,5.343934024810437
969,3.252489813155327
970,6.319806511333084
971,5.2149530963806345
972,7.478729984545168
973,3.3272730011112084
974,3.5623944302067687
975,3.6643043537891176
976,6.058645685989461
977,8.353045689165324
978,3.9613329769049543
979,4.619536017074385
980,3.5863273736793047
981,4.3739918167270115
982,9.522744573410709
983,4.867852861357953
984,3.3228758206875724
985,3.5441933941722557
986,5.735752421683276
987,15.299192166553446
988,5.961742254023001
989,16.06938845841079
990,16.303934936451295
991,7.968315330588897
992,5.149499251376718
993,7.426528877785659
994,3.8396669129262375
995,3.5245484749698583
996,3.0395614428600037
997,5.22965402532943
998,9.073608856459192
999,4.386729356339838
1000,4.494647361848269
1001,9.402649346467317
1002,4.898109752604999
1003,3.5326239382465014
1004,6.972198550237918
1005,10.997775700993948
1006,3.1585558130530087
1007,4.158854721999912
1008,20.215011256254627
1009,4.674378100695098
1010,6.676433573542557
1011,3.1585082492538916
1012,3.6221818272885726
1013,8.58485448264608
1014,12.272365248861831
1015,4.688334567884464
1016,12.356259228765794
1017,5.740645970337239
1018,8.352783891215044
1019,3.0520361474528226
1020,8.467032219992657
1021,4.555325377611926
1022,5.696370573634782
1023,4.1330769496333915
1024,4.7131491511225185
1025,10.048810525091827
1026,15.610529683351414
1027,3.2253964745695742
1028,4.578558873202564
1029,4.041604883199396
1030,4.366212308173569
1031,6.217129932379965
1032,6.9703023196254605
1033,6.676462081822114
1034,7.45023644886277
1035,3.607815442237195
1036,5.995300360315019
1037,4.0210840137822
1038,5.569669331232758
1039,12.43139786689949
1040,5.158007674285095
1041,5.073699823712946
1042,5.751742014210494
1043,4.752187051167963
1044,4.859696587245592
1045,7.146749408927548
1046,3.853337403141598
1047,4.075196419180299
1048,4.175535115283972
1049,7.65825200766815
1050,4.423758639573897
1051,7.79129707361422
1052,3.5417506756214507
1053,11.597831343270114
1054,7.194839732267659
1055,10.722884070545046
1056,3.7484306291216685
1057,6.404126160409946
1058,10.578952760738924
1059,6.7982977759573515
1060,3.712104648630559
1061,5.1023137393002385
1062,5.16888367746121
1063,4.595585972237895
1064,5.013546221085296
1065,4.047263336737975
1066,3.1660162764013124
1067,17.330710898901756
1068,10.702839693641469
1069,4.167080457636354
1070,5.5780379483798335
1071,6.632177092973464
1072,5.2380519027119945
1073,13.37198684065298
1074,4.82933111433936
1075,7.1919166682145
1076,5.399734025677479
1077,5.609423590040613
1078,7.0214529559986145
1079,11.703334789966132
1080,12.471547048478312
1081,11.487978733302556
1082,5.230734943482345
1083,6.956870964797977
1084,4.218048636082461
1085,3.286777032070014
1086,4.944447397112715
1087,6.609062849400715
1088,7.0731628209820885
1089,3.720753513636331
1090,9.709039202924624
1091,3.284241389774829
1092,4.964443180793927
1093,12.362941622440834
1094,17.998032324519173
1095,5.98012525590042
1096,5.418336955621321
1097,4.901621362462622
1098,6.391340679810085
1099,4.980138033290313
1100,3.595112759690782
1101,4.31772872433776
1102,7.9913408710683305
1103,5.428077556323034
1104,3.4640896219294235
1105,15.982671145660033
1106,3.484645805508124
1107,4.15244352041727
1108,5.046414522470814
1109,4.4762435948768236
1110,4.408107814778958
1111,3.068947372636328
1112,3.952406089997085
1113,3.3684955241669017
1114,3.53530432886824
1115,3.0615024954305845
1116,4.13136044714399
1117,4.497473204226618
1118,8.177358100567476
1119,4.234196204364266
1120,3.2351216175337414
1121,5.400265743046849
1122,14.235056393242768
1123,3.00076159932793
1124,3.9920863830666873
1125,7.940220094908629
1126,6.933280688978828
1127,3.018564010140057
1128,4.662558033153362
1129,4.206622395195722
1130,3.7219668330798736
1131,3.0499619448678765
1132,7.619360487133373
1133,3.8233435652322574
1134,5.202721255623249
1135,3.0630098826427123
1136,3.0946674588893184
1137,3.3369720132505125
1138,6.405358311600642
1139,5.018681197778539
1140,4.03603121319737
1141,3.5106943370958144
1142,8.295102654216656
1143,4.467098724987427
1144,3.0818649906521105
1145,4.175954625322065
1146,15.460821296444413
1147,4.076809683984537
1148,4.758985421077493
1149,5.973441344943078
1150,5.520042037443298
1151,13.157346571970505
1152,5.257094764768976
1153,4.02740471902836
1154,11.189608140740242
1155,3.9240432597173247
1156,3.4188836551796533
1157,5.11888976624446
1158,5.22969494376831
1159,12.911611314329397
1160,8.064517807180268
1161,15.931385702255888
1162,8.247910739442482
1163,3.7985067805268504
1164,5.9814874338732125
1165,5.662432598684154
1166,11.056839512722913
1167,5.4152719876517565
1168,8.074297075563788
1169,3.2592892851772284
1170,5.641626688934748
1171,3.0331306208058986
1172,3.6486129664101323
1173,3.4360960192187213
1174,3.846738836989657
1175,3.4835257894200855
1176,6.125194746766098
1177,4.232966987641305
1178,4.271265705275859
1179,6.121530212177106
1180,8.714365890424467
1181,5.535373829781875
1182,13.432460650543005
1183,3.168375438021652
1184,7.2455698680759495
1185,3.4256171618271405
1186,3.4569113963951033
1187,9.361887921063255
1188,9.097112693105547
1189,3.6226076028789738
1190,3.1118106830313965
1191,3.7531437109683745
1192,3.8134905580319653
1193,10.597054648366528
1194,4.192898895105311
1195,4.105262550830448
1196,7.955521255367174
1197,4.068786657232357
1198,4.53636014273069
1199,3.623583704228498
1200,3.0170054529541668
1201,6.085439155088492
1202,3.482863439348061
1203,4.044108104264989
1204,5.566297050254035
1205,3.6777363939221566
1206,3.7959241576704326
1207,8.31903110136883
1208,5.039787298139423
1209,10.399739274329923
1210,6.2671756207926075
1211,11.145112965821491
1212,6.154269433974198
1213,4.47278481417166
1214,8.779077775697054
1215,3.185267716430172
1216,5.602302798047456
1217,6.150531128399365
1218,7.454832532758101
1219,9.113657713475401
1220,5.023792943553072
1221,4.271981778972514
1222,3.5964503740977856
1223,3.106564977439957
1224,4.823271410495003
1225,4.018076146244232
1226,3.3711744653887
1227,3.283258029463427
1228,3.663793130435476
1229,5.636260783923909
1230,11.572348190339177
1231,3.0795297633858243
1232,4.593125421392947
1233,10.73277428191562
1234,7.309783975227478
1235,4.338476939640425
1236,5.975028434234007
1237,3.7858528133439258
1238,3.2558129239004625
1239,4.428449232187772
1240,7.048167060780201
1241,3.1632442499923337
1242,3.6918047905773954
1243,5.290848723894484
1244,11.95557525521356
1245,6.604783789955652
1246,3.359155704560714
1247,5.91012811385303
1248,6.0150143238845875
1249,4.717446327996502
1250,6.277660437706839
1251,5.534740594297646
1252,3.274643960069267
1253,8.563458033252079
1254,3.7078414445340924
1255,10.463534284790665
1256,3.3281406573905414
1257,3.817833211963088
1258,4.452720902272166
1259,10.046805450455746
1260,7.099612454440951
1261,3.5929992913947673
1262,5.833563739342402
1263,10.559009496209296
1264,3.321788521612134
1265,3.514049501026017
1266,6.623783897089716
1267,4.20083860291685
1268,4.580849837091883
1269,3.1597190000781574
1270,5.199689982783074
1271,3.297202810074532
1272,8.119941973599811
1273,11.532841017942216
1274,6.516456701352746
1275,4.319971717882848
1276,6.77049833380952
1277,4.136660374315332
1278,3.140517267090284
1279,7.706372376060646
1280,7.873745449094924
1281,4.241013061979695
1282,3.580860910330937
1283,3.950374600444581
1284,4.807268570390139
1285,3.625475852417698
1286,7.472947303415982
1287,6.518083725371823
1288,4.275936777504846
1289,4.692743574093141
1290,4.453682793390239
1291,5.287808267312959
1292,5.833916212244474
1293,3.901129858194217
1294,3.12472144057574
1295,3.7709976040955278
1296,9.136461782927155
1297,4.742169334215012
1298,9.541413766351006
1299,9.252252349322433
1300,10.375372700381762
1301,3.086528839992466
1302,5.568843840427263
1303,6.357115627478143
1304,4.0727401530212655
1305,3.2013792610799476
1306,6.1451650811482335
1307,16.669833670477708
1308,3.381470998272063
1309,3.877752025096807
1310,3.2533839170933776
1311,5.498646704904171
1312,3.044486558710506
1313,3.974868356627282
1314,8.226293190773086
1315,8.989762038060746
1316,3.886602026383689
1317,3.4895647653215356
1318,3.085790261373838
1319,3.8941611388328194
1320,5.109716360022176
1321,16.20401761311888
1322,4.574781554924986
1323,5.409954557709945
1324,4.871751723361363
1325,7.26401495156061
1326,13.363697704180007
1327,4.427395031869495
1328,12.232052120330367
1329,8.612415862472076
1330,4.809647901486853
1331,5.030149963582007
1332,5.22855192680535
1333,4.539962888778357
1334,5.744695061834685
1335,7.471128692734432
